StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q33,Q34,Q35,baseline_timer_First Click,baseline_timer_Last Click,baseline_timer_Page Submit,baseline_timer_Click Count,Q30,baseline_learning,main1_timer_First Click,main1_timer_Last Click,main1_timer_Page Submit,main1_timer_Click Count,main2_timer_First Click,main2_timer_Last Click,main2_timer_Page Submit,main2_timer_Click Count,main2_satisficing,main_pre_timer_First Click,main_pre_timer_Last Click,main_pre_timer_Page Submit,main_pre_timer_Click Count,main_pre_prompt_q,prompt_a1_timer_First Click,prompt_a1_timer_Last Click,prompt_a1_timer_Page Submit,prompt_a1_timer_Click Count,prompt_arch_timer_First Click,prompt_arch_timer_Last Click,prompt_arch_timer_Page Submit,prompt_arch_timer_Click Count,prompt_curb_appeal_t_First Click,prompt_curb_appeal_t_Last Click,prompt_curb_appeal_t_Page Submit,prompt_curb_appeal_t_Click Count,prompt_control_timer_First Click,prompt_control_timer_Last Click,prompt_control_timer_Page Submit,prompt_control_timer_Click Count,post_timer_First Click,post_timer_Last Click,post_timer_Page Submit,post_timer_Click Count,post_q,end_timer_First Click,end_timer_Last Click,end_timer_Page Submit,end_timer_Click Count,end_q,Q_TotalDuration,MTurkCode,end_q - Topics
2017-12-22 20:28:09,2017-12-22 20:37:18,IP Address,50.93.222.119,100,548,True,2017-12-22 20:37:18,R_2yloqIsbYZNK5R2,,,,,43.079605102539,-89.375801086426,anonymous,EN,Yes,Yes,Yes,34.508,36.412,37.752,2,Definitely not,No,0,0,6.067,0,64.263,99.334,101.183,4,,5.685,118.357,123.006,2,"The house is quaint and homey. The brick and symmetry of the house belies history and character. The house looks suitable for a family. The house looks picturesque ",,,,,71.067,79.534,80.361,3,,,,,,,,,5.38,89.236,160.284,3,"The house has a cold demeanor. Its symmetric, rectangular shape gives off a somewhat distant loneliness. The front of the house is dominated by 9 windows. the front door stands out ",0,0,3.66,0,,548,2100642696,
2017-12-22 20:23:34,2017-12-22 20:37:21,IP Address,97.119.175.197,100,826,True,2017-12-22 20:37:21,R_2WIpBfrnbq4ojIO,,,,,39.932006835938,-77.706901550293,anonymous,EN,Yes,Yes,Yes,104.599,108.959,110.364,2,Not really,Yes,0,0,10.424,0,10.657,10.657,12.061,1,,11.981,11.981,311.922,1,It has an original sort of style to it. The red bricks surrounding the windows and along the front of the house are very attractive. The gray and red bricks together offset one another nicely. Its also surrounded by a lot of greenery with some colorful flowers that really make a pleasant scene.,,,,,25.8,44.2,56.667,4,,,,,,,,,0.301,72.797,292.299,4,This house has an old feeling to it. It has neutral colored bricks accented by red and white surrounding the windows. The windows are large with many panes of glass giving it a strong visual. The peaks on both side of the roof also help give it a solid strong look.,2.827,2.827,9.015,1,,826,6504303631,
2017-12-22 20:25:23,2017-12-22 20:37:33,IP Address,108.18.66.178,100,729,True,2017-12-22 20:37:33,R_2CWfJMm05iuBvnX,,,,,38.905700683594,-76.978302001953,anonymous,EN,Yes,Yes,Yes,12.099,16.234,17.478,3,Definitely not,Yes,0,0,4.06,0,6.817,6.817,8.269,1,,4.711,29.879,114.522,3,"The house is a beautiful red brick house with a driveway. It has at least one fireplace, and lovely front lawn. There is a paved path in front of the house, and it also has a garden. The house looks to be at least two stories high. ",,,,,,,,,,,,,0,0,149.435,0,1.57,1.57,101.037,1,"The house is a beautiful brick home. It has a gated front garden, and white window trimmings. It is at least two stories high, and looks to have a fireplace. There are plenty of windows on the front of the house, which will let in a lot of natural light. ",6.812,6.812,13.806,1,"This was an interesting study. ",729,6227922835,
2017-12-22 20:34:44,2017-12-22 20:37:53,IP Address,45.37.105.235,100,189,True,2017-12-22 20:37:54,R_3pf0zXM4DXVzvag,,,,,35.949996948242,-78.961601257324,anonymous,EN,Yes,Yes,Yes,6.302,8.071,10.378,2,Definitely not,No,0,0,2.925,0,5.066,5.066,8.447,1,,2.616,2.616,43.857,1,"The house is very cute. It has a two large bay windows in the front. It looks like it is completely made of brick, including a brick roof. There is a chimney on both sides of the roof. In the front there is a garden.",,,,,,,,,,,,,30.571,44.637,45.817,2,0.242,1.876,54.212,2,"This house is also completely brick, but more like a tan brick instead of a red brick. It has a lot of window on the front but no bay windows. Instead it has two main square windows and three windows in the attic. It has a shrub and two trees in front. There is a black door. ",0.946,0.946,2.077,1,,189,4434873666,
2017-12-22 20:22:38,2017-12-22 20:37:59,IP Address,98.65.177.88,100,920,True,2017-12-22 20:37:59,R_3DZvpFR19IeaRIl,,,,,29.193099975586,-81.047401428223,anonymous,EN,Yes,Yes,Yes,29.966,37.134,38.277,3,Definitely not,No,9.772,9.772,14.86,1,16.136,16.136,18.425,1,,12.432,251.673,253.083,3,"This is a beautiful house. It is very elegant. I love the brick  with the red brick around the windows and door. The bay windows are a great addition to the house. The red flowers really blend it nicely with the red bricks. ",,,,,,,,,,,,,55.447,174.288,178.352,7,13.935,326.934,328.369,7,This is a 3 story house. It has red brick around the windows. It has a black iron fence  which adds alot to the house. It would make a great house for a growing family. The white windows really pop out and make the house look elegant.,0,0,14.275,0,,920,3050959273,
2017-12-22 20:29:38,2017-12-22 20:38:06,IP Address,47.201.7.145,100,508,True,2017-12-22 20:38:07,R_3qCjMK9tRCjd9lo,,,,,27.937896728516,-82.236396789551,anonymous,EN,Yes,Yes,Yes,7.301,11.925,20.026,3,Definitely not,Yes,0,0,7.146,0,10.932,10.932,12.492,1,,9.839,74.153,122.578,2,"The house is very quaint, it reminds me a lot of houses in United Kingdom. 
This house is similar to houses you see in movies, vacation rental sites and story books. 
The house looks well maintained with manicured lawn and lovely plants and flowers.
The old brick structure of the house is very unique and charming.",,,,,,,,,0,0,139.781,0,,,,,11.093,116.097,117.362,2,"The white window frame of the house stands out but the brick walls needs some painting.
The house need more curb appeal , need more plants and colored flowers to make the house pop out.
The door is dark, can use a pop of color.
The house looks dark and cold.",7.932,7.932,43.419,1,"The homes needs to be inviting and charming, something a buyer/renter/viewer will feel welcome and feel homey.",508,2675675260,
2017-12-22 20:30:31,2017-12-22 20:38:11,IP Address,68.63.164.6,100,460,True,2017-12-22 20:38:12,R_xFXHlA9xRtSVIkx,,,,,36.115707397461,-83.931396484375,anonymous,EN,Yes,Yes,Yes,0,0,21.162,0,Definitely yes,Yes,8.652,8.652,9.493,1,7.216,7.216,8.202,1,,5.359,7.287,47.18,3,Its a two story house. There are flowers and bushes in front of it. It has brick as the main part of the house. It also has chimneys,,,,,,,,,57.64,57.64,58.77,1,,,,,262.05,262.05,281.711,1,A multi window house. Trees are in front. They have flowers as well. There are houses around it,0,0,2.459,0,no,460,3914203001,
2017-12-22 20:22:24,2017-12-22 20:38:30,IP Address,68.38.252.200,100,965,True,2017-12-22 20:38:30,R_3fVtAbu5Aob9ehK,,,,,40.236892700195,-85.467903137207,anonymous,EN,Yes,Yes,Yes,14.78,19.084,20.382,2,Definitely not,No,0,0,20.496,0,26.081,26.081,28.585,1,,5.918,170.614,181.803,2,"The house is red. The roof is red. The walls are read. There are even red flowers scattered around the front yard. It is a fairly large brick house, two stories plus a large attic. It appears to be an older home that is well maintained. It has old style chimneys at either end of the roof.",,,,,8.788,253.108,264.92,7,,,,,,,,,3.891,331.981,368.874,7,"A large Georgian style two story brick house. It appears to be an older home that has been well maintained. The appearance is very classical. It includes 5 bays with a door in the center. The house also includes a large attic. There are a total of two chimneys, one on each side. The gables are on the side and the windows are multi-pane. ",1.411,1.411,8.404,1,,965,205349647,
2017-12-22 20:25:49,2017-12-22 20:38:36,IP Address,47.150.183.33,100,767,True,2017-12-22 20:38:37,R_1CqZBiAdh9Vd2Y4,,,,,34.495407104492,-117.36859893799,anonymous,EN,Yes,Yes,Yes,4.615,72.962,74.148,5,Definitely not,Yes,8.645,8.645,9.296,1,7.537,9.157,9.885,2,,9.795,89.327,89.925,4,"This house is very beautiful. It has many windows and it is made of brick. It looks, to me, like it is in the UK. It has a very English look to it.",,,,,,,,,,,,,14.757,196.692,203.849,10,7.642,108.494,109.407,6,"This house has a colonial look to it. It is rather large, and it seems like it would be very spacious inside. It is most likely situated on the east coast of the United States. It is very beautiful.",4.131,4.553,17.983,2,"

Thank you",767,2456459165,
2017-12-22 20:30:21,2017-12-22 20:38:43,IP Address,50.24.1.200,100,502,True,2017-12-22 20:38:43,R_1GUeScBgSB3rCVW,,,,,30.567001342773,-96.283699035645,anonymous,EN,Yes,Yes,Yes,14.28,16.432,17.496,2,Definitely not,No,0,0,13.765,0,16.174,16.174,17.353,1,,14.395,130.407,166.546,5,"A quaint little country home surrounded by beautiful greenery. It has 2 bay windows overlooking a gorgeous front yard. There are 6 spacious bedrooms.  A wonderful home to raise kids and grow old with the one you love. ",84.844,84.844,94.999,1,,,,,,,,,,,,,3.355,123.236,148.771,9,"A lovely little country home. It offers lots of natural light with the many windows. Nice big floor plan.It also offers peace and serenity.  ",7.567,7.567,10.777,1,no,502,9241729215,
2017-12-22 20:28:54,2017-12-22 20:38:50,IP Address,172.58.169.200,100,595,True,2017-12-22 20:38:50,R_XNcriPKFu2bSBBn,,,,,28.538299560547,-81.379203796387,anonymous,EN,Yes,Yes,Yes,124.16,127.719,128.92,4,Not really,Yes,0,0,7.208,0,11.713,11.713,12.869,1,,8.089,47.47,160.59,2,The country estate is built from brick and has a three story feature. There are flowers and bushes planted along the front. The entry-way features an arch and a overhang before arriving inside. There's also a small walkway that takes you to the side street.,,,,,,,,,,,,,23.67,47.491,54.513,5,2.227,55.878,177.532,2,The mansion features a four story stone bricks built design. There's white window frames and gutters on the front. Two chimneys are built from brick occupies each corner. The front door is painted black.,0.612,0.612,15.665,1,,595,1283276029,
2017-12-22 20:35:32,2017-12-22 20:39:05,IP Address,173.234.41.130,100,212,True,2017-12-22 20:39:05,R_eP8hsQ6l0JhSVlD,,,,,41.848297119141,-87.629096984863,anonymous,EN,Yes,Yes,Yes,14.257,17.216,18.222,3,Definitely not,No,0,0,3.948,0,5.086,5.086,6.107,1,,5.138,61.559,64.564,2,An older looking house with many windows. It has a nice brown roof and is mainly made of brick. the yard in front has a small but bery nice garden. seems like and old English house,,,,,,,,,,,,,31.021,31.572,32.826,2,1.068,49.715,50.193,2,It is a nice house that seems a bit worn out but still well built. mostly made of brick and has almost no front yard to speak of. seems to be in a very cramped neighborhood.,0,0,4.298,0,,212,3776619248,
2017-12-22 20:30:08,2017-12-22 20:39:12,IP Address,32.211.205.167,100,544,True,2017-12-22 20:39:13,R_2YXN8kGoIut4tmE,,,,,41.127105712891,-73.441596984863,anonymous,EN,Yes,Yes,Yes,10.202,16.313,17.628,2,Definitely not,No,0,0,32.394,0,6.471,6.471,7.48,1,,7.917,7.917,139.968,1,The house is a three-story home with brick exterior.  Front rooms feature bay windows.  Home has two fireplaces.  Roof needs upkeep.,,,,,127.347,127.995,140.397,2,,,,,,,,,3.439,151,158.857,7,Georgian home with brick walls.  Has multi-pane windows and roof with Dormers. There is a transom window over the front door.  Home is surrounded by iron fencing.,0,0,3.524,0,,544,5594450416,
2017-12-22 20:34:54,2017-12-22 20:39:34,IP Address,73.170.158.213,100,280,True,2017-12-22 20:39:35,R_2b4dAfEofRci5DY,,,,,36.971298217773,-121.98750305176,anonymous,EN,Yes,Yes,Yes,13.77,16.754,18.979,2,Definitely not,No,0,0,6.043,0,7.4,7.4,8.736,1,,7.427,47.627,52.695,2,It is an old brick house.  Has a path in the front.  It has two large bay windows.  It has three stories.,,,,,0,0,113.796,0,,,,,,,,,2.937,27.377,57.058,3,It is an old brick house.  It has three stories.  It does not have any bay windows.  It does have a large number of symmetrically arranged windows.,0.919,0.919,4.209,1,,280,6402035779,
2017-12-22 20:27:27,2017-12-22 20:39:40,IP Address,97.83.238.43,100,733,True,2017-12-22 20:39:40,R_3PoRzymqOEQxHeN,,,,,46.563201904297,-90.90650177002,anonymous,EN,Yes,Yes,Yes,16.059,24.042,26.054,3,Definitely not,No,8.131,8.131,19.08,1,13.287,13.287,15.062,1,,5.243,261.779,262.98,4,"looks like colonial 3 story house,not too old.  looks to be well maintained,but i think needs modern windows!
needs possibly a new roof and chimney cleaning.
i think i would install central air.",,,,,,,,,37.412,107.612,137.225,3,,,,,4.704,213.416,214.84,3,"looks like a colonial house that is neat and well maintained
would replace windows and colorful front door
plant some flowers in front
clean up clutter on curb in front",0,0,12.271,0,,733,2995780911,
2017-12-22 20:27:34,2017-12-22 20:39:43,IP Address,112.202.173.226,100,729,True,2017-12-22 20:39:44,R_RgDSy4fb14Jjva1,,,,,14.648803710938,121.05090332031,anonymous,EN,Yes,Yes,Yes,14.294,18.06,20.298,2,Not really,Yes,0,0,5.11,0,115.756,115.756,116.777,1,,44.435,44.435,182.063,1,"A house made of brick and stone.it has two floors,with  an attic. a two chimney on right and left side. a two main window and six smaller windows.",,,,,124.249,124.249,214.918,1,,,,,,,,,13.015,152.435,165.08,16,"12 asymmetrical windows,the house is made of stone.a centered front door .overall the house is symmetrical in size",1.179,6.355,31.638,2,"that was informative, thank you",729,9148317603,
2017-12-22 20:37:12,2017-12-22 20:40:03,IP Address,68.129.20.164,100,171,True,2017-12-22 20:40:03,R_1oyWLIBPqnS3wlb,,,,,40.712799072266,-73.296203613281,anonymous,EN,Yes,Yes,Yes,3.092,4.322,4.891,5,Not really,No,1.003,3.616,3.627,3,4.362,5.606,6.568,3,,2.023,49.086,49.482,4,This house looks like a mid-size historical home.  It has nice bushes and trees surrounding it which brings out the old-time feel.  The door is surrounded by bricks.  The grass is also landscaped which shows that the house is kept proper.,,,,,,,,,,,,,2.291,43.368,53.599,6,1.488,33.824,35.932,4,"This home is an old home with trees that are surrounding it.  There are many windows that are scattered throughout the house which makes it seem weird.  The door is in the center of the home.  The trees have no leaves on them around the house.  ",0,0,1.107,0,,171,8741799425,
2017-12-22 20:33:56,2017-12-22 20:40:04,IP Address,76.187.65.25,100,368,True,2017-12-22 20:40:05,R_eUJ07uztP9enJe1,,,,,33.150695800781,-96.823600769043,anonymous,EN,Yes,Yes,Yes,21.377,23.433,24.126,2,Definitely not,No,0,0,4.858,0,13.31,13.31,14.069,1,,1.542,42.894,109.966,4,this is a red brick house that is very symmetrical. Its two stories tall and has a tree in front. The roof is a deep red color. The house is trimmed out in white paint.,5.976,6.786,75.413,2,,,,,,,,,,,,,8.045,96.508,97.097,11,This house appears to be a typical Georgian style house.The house is also very symmetrical. It has a hip roof with dormer windows. The front is covered with a brown brick. The roof is also brown.,0.947,0.947,3.388,1,,368,1187976808,
2017-12-22 20:33:13,2017-12-22 20:40:08,IP Address,74.105.44.109,100,415,True,2017-12-22 20:40:09,R_2eUnF62qe6LUZFD,,,,,41.009902954102,-74.007301330566,anonymous,EN,Yes,Yes,Yes,15.29,19.955,21.31,2,Definitely not,No,0,0,18.033,0,9.394,9.394,10.818,1,,14.586,85.477,123.775,6,The house is two stories tall. The house is made of redbrick. There are two chimneys and 3 gables. The yard is well manicured.,0,0,77.005,0,,,,,,,,,,,,,6.953,100.748,104.093,7,Two story Georgian style home. It has brown brick siding. It has a three gable roof.  It has multi-pane mullioned windows.,1.677,29.253,31.605,4,"Curious about the purpose of this study. ",415,336986929,
2017-12-22 20:35:09,2017-12-22 20:40:16,IP Address,24.100.138.78,100,306,True,2017-12-22 20:40:16,R_1rqznSAP0AdsDPr,,,,,39.283996582031,-89.86979675293,anonymous,EN,Yes,Yes,Yes,0,0,14.624,0,Definitely not,No,0,0,14.716,0,0,0,15.047,0,,7.203,57.553,106.016,4,"This is a two-story house with an attic floor. There are bay windows on either side of the entryway. The house has three windows across the front of the second and attic floors. The house has two chimneys. ",0,0,22.535,0,,,,,,,,,,,,,7.762,7.762,87.081,1,This is a two story house. There are two windows on the left and the right of the front door. There is an attic floor with three small window. The house is made of stone.,2.97,2.97,10.343,1,Quick and easy to follow instructions.,306,7808863427,
2017-12-22 20:33:59,2017-12-22 20:40:16,IP Address,98.232.64.137,100,377,True,2017-12-22 20:40:17,R_1NkNma81I7UIl9G,,,,,47.720504760742,-122.20669555664,anonymous,EN,Yes,Yes,Yes,24.091,27.485,28.404,3,Definitely not,Yes,1.402,4.47,7.237,4,7.752,7.752,9.483,1,,4.534,6.248,73.218,4,This is a tudor style house. It has two colors of brick. The trim is white. There are red flowers and small tree in front of it. It has chimneys at each end with two flues in each.,2.543,111.122,113.093,72,,,,,,,,,,,,,1.766,5.943,119.173,6,This house is Georgian style. It is brick with white trimmed windows. It has chimneys at each end. There is a wrought iron fence in front of it. The landscaping is formal. The windows are multipaned and evenly spaced. It has three dormer windows.,0,0,5.113,0,,377,7743117683,
2017-12-22 20:33:50,2017-12-22 20:40:17,IP Address,98.199.80.68,100,386,True,2017-12-22 20:40:18,R_1is6uHHenMfYRmq,,,,,29.618606567383,-95.537696838379,anonymous,EN,Yes,Yes,Yes,5.786,13.394,13.797,4,Definitely not,No,0,0,9.218,0,8.905,8.905,10.563,1,,8.32,87.438,123.02,5,"A two-story home with lots of windows.
There is colorful flower all in front of the home.
The home seems to have a lot of natural light.
There is a lot of landscape work to be done to keep the home looking beautiful.",,,,,,,,,,,,,0,0,52.506,0,3.319,147.064,152.177,6,"There are nine windows so there is a lot of natural light.
There is no front yard.
The home front porch is small.
The home is a two-story house.
",0,0,4.969,0,,386,644009490,
2017-12-22 20:24:16,2017-12-22 20:40:20,IP Address,67.163.145.239,100,964,True,2017-12-22 20:40:21,R_XB24vC65XujI48h,,,,,40.508407592773,-78.784599304199,anonymous,EN,Yes,Yes,Yes,17.203,25.149,27.713,2,Not really,Yes,0,0,23.982,0,13.422,13.422,18.484,1,,17.329,387.503,391.226,10,"It looks to be a cozy,solidly built brick house.It has two fireplaces or heating sources.Plenty of windows to let in plenty of natural daylight.It also appears to have some nice landscaped features and is street side or near a bike path.",,,,,,,,,,,,,0,0,176.792,0,15.245,208.143,249.27,5,A solidly built but drab colored brick house.It is built in the same style as the first house that was viewed.The wrought iron fence is a nice touch.It looks like it gets much less natural daylight in the summer due to shade trees.,15.109,15.109,34.2,1,"none,thanks",964,7944871773,
2017-12-22 20:29:24,2017-12-22 20:40:47,IP Address,76.231.22.15,100,682,True,2017-12-22 20:40:47,R_cBWgqdnHDE3ZYEV,,,,,35.616500854492,-97.478897094727,anonymous,EN,Yes,Yes,Yes,15.682,19.961,21.026,2,Definitely not,No,0,0,13.946,0,11.632,11.632,13.127,1,,10.26,76.955,193.445,4,"Pretty two story brick home, with fantastic curb appeal.  Well cared for landscape, with three dormer windows and two chimneys.  This house has two lovely bay windows that offer lots of light.  It has a very old world cottage style to it.",,,,,,,,,0,0,178.623,0,,,,,3.919,180.648,214.159,3,There are lots of windows to let in natural light.  The outside looks pretty plain and could use pops of color.  There appears to be a see of brownish color.  It looks like a nice big house but it doesn't seem engaging or inviting.,0,0,4.1,0,,682,3326754677,
2017-12-22 20:24:37,2017-12-22 20:40:57,IP Address,24.15.105.237,100,979,True,2017-12-22 20:40:57,R_2Rb7hoSLqqQV6Pt,,,,,41.520004272461,-88.201698303223,anonymous,EN,Yes,Yes,Yes,5.504,7.42,8.28,2,Definitely not,Yes,0,0,2.015,0,9.367,19.586,19.848,6,,3.138,82.537,87.22,2,"Beautiful red-brick exterior with a foliage in front.  A two-story single family home.  Beautiful red roof, with attic windows.  Spacious first floor with welcoming windows in front.",,,,,,,,,15.88,15.88,17.803,1,,,,,561.056,561.056,789.244,1,"This is a ready-to-move in single family home.  Wonderful trim exterior around the windows.  This helps to accent the stunning facade, full of windows to view out into the yard.  Three stories allows for whatever needs your family might have!",0.913,0.913,30.974,1,"Interesting study.  I feel some of it was unclear as to what/how we describe the houses, though that may be the intention.  Definitely an interesting time though--thank you!",979,170543231,
2017-12-22 20:38:00,2017-12-22 20:41:02,IP Address,68.0.110.74,100,181,True,2017-12-22 20:41:02,R_1LLkoj8XWCWAz5s,,,,,36.18229675293,-96.042900085449,anonymous,EN,Yes,Yes,Yes,4.45,6.948,7.625,6,A little bit,Yes,0,0,4.919,0,5.664,17.123,20.072,3,,1.201,27.307,27.913,5,"Very beautiful. It is colorful. It is well designed. It is huge and good looking. ",,,,,,,,,,,,,30.827,44.44,44.996,6,1.156,47.042,47.509,8,"It is a colorful house. It is surrounded by lot of tall trees. The house has so many windows. It looks huge. ",0,0,2.563,0,,181,9878086540,
2017-12-22 20:34:11,2017-12-22 20:41:09,IP Address,97.124.101.53,100,417,True,2017-12-22 20:41:09,R_2aK4EcCq20MS214,,,,,33.389892578125,-111.63670349121,anonymous,EN,Yes,Yes,Yes,21.109,26.549,27.344,4,A little bit,Yes,2.064,2.064,31.602,1,11.901,11.901,13.752,1,,5.721,31.008,54.573,5,This house is made of bricks. It has three windows. It is red and gray. The windows are white.,,,,,,,,,78.334,78.334,199.251,1,,,,,1.298,5.609,50.549,3,The house is two stories. It is gray and red. It has a steep roof. There are four windows on first floor.,0.785,0.785,3.628,1,,417,6247007185,
2017-12-22 20:24:10,2017-12-22 20:41:09,IP Address,73.207.239.45,100,1019,True,2017-12-22 20:41:09,R_2tFqWhAYfDvMHuA,,,,,33.556106567383,-84.452201843262,anonymous,EN,Yes,Yes,Yes,109.802,233.053,235.667,23,A little bit,Yes,0,0,5.385,0,9.153,9.153,10.453,1,,1.944,244.584,245.637,6,"It's an old fashion house. Has a little garden. The house has a very generous size, probably a duplex. The house is mainly colored red.",,,,,7.416,345.758,347.372,6,,,,,,,,,2.471,30.698,101.215,6,This is a Georgian style home. The house is located in a cozy neighborhood. It also has a little garden. Two big trees are positioned at each end of the house,14.724,14.724,24.083,1,,1019,8412340604,
2017-12-22 20:23:49,2017-12-22 20:41:11,IP Address,69.147.208.202,100,1042,True,2017-12-22 20:41:12,R_2Y9vqjeAuIRHNUV,,,,,45.483093261719,-92.539703369141,anonymous,EN,Yes,Yes,Yes,83.181,102.22,104.631,3,Definitely not,Yes,0,0,82.49,0,11.755,11.755,13.598,1,,114.726,114.726,356.446,1,"A really cute two story house. Its a quaint brick house with a red roof. It has two chimneys, white trim, and 3 dormers. It has flower beds with red flowers in the front yard, and 2 bay windows.",53.315,53.315,124.749,1,,,,,,,,,,,,,16.959,146.366,265.294,3,"An older looking two story home. It is made of bricks, and has a roof made of shingles. It has eight windows facing out that are trimmed in white wood. It has two chimneys, and 3 dormers. It is a really cute old fashioned looking house.",0,0,11.684,0,,1042,214375718,
2017-12-22 20:26:15,2017-12-22 20:41:20,IP Address,192.234.122.30,100,904,True,2017-12-22 20:41:20,R_1GOWlELz5zvY1LP,,,,,35.403396606445,-80.861099243164,anonymous,EN,Yes,Yes,Yes,16.006,19.798,20.953,2,Definitely not,Yes,0,0,30.08,0,6.673,6.673,7.762,1,,8.564,200.224,204.394,7,"The house was constructed with multicolored brick to provide a beautiful contrast on its facade.  
The landscaping in front of the home is lush and colorful.  
Though the home appears to be an older construction, it has several windows which provide ample natural lighting. 
Also, this home appears to be very spacious. ",0,0,144.122,0,,,,,,,,,,,,,1.28,288.245,385.25,4,"This is a Georgian style brick home that utilizes multicolored brick to accent different features of the home. 

The house is symmetrical.

Though this style of home is a less contemporary option, it is a sturdy build that appeals to history buffs and those who prefer the 'antique' look. 

The landscaping surrounding this home is well kept but lacks color, perhaps due to the season. ",1.007,64.603,69.925,8,"For if the word spoken through angels proved unalterable, and every transgression and disobedience received a just penalty, how will we escape if we neglect so great a salvation? - Hebrews 2:2-3

Thanks!",904,6399629171,
2017-12-22 20:20:14,2017-12-22 20:41:26,IP Address,108.92.75.23,100,1271,True,2017-12-22 20:41:27,R_1P1San5ZF48YQYb,,,,,41.602401733398,-83.633697509766,anonymous,EN,Yes,Yes,Yes,344.347,346.85,349.324,2,Definitely not,No,0,0,2.12,0,4.362,4.362,5.738,1,,3.142,264.394,344.96,3,The house looks like a home from England. It has beautiful red brick and nice landscaping. It does not seem to have a garage but looks like it has a decent sized yard. I would like to live there!,,,,,12.547,339.741,351.413,2,,,,,,,,,18.259,88.506,109.421,4,"It appears to be a house in Pennsylvania of Gregorian descent. It has a pent in the rouse between the second and third stories and appears to have five panes of glass above the door which if remember correctly also denotes the Gregorian style. It has a black iron fence surrounding the front of the mouse. The house has no visible driveway or front yard with only a sidewalk in front of it. ",46.306,64.45,64.761,2,Nice. Now I know a *tiny* bit about Gregorian style homes!,1271,2038029846,
2017-12-22 20:37:35,2017-12-22 20:41:32,IP Address,73.154.200.74,100,236,True,2017-12-22 20:41:32,R_3LiFJlOdtF6avOR,,,,,40.546493530273,-80.05249786377,anonymous,EN,Yes,Yes,Yes,5.311,7.405,9.261,2,Definitely not,Yes,0,0,5.448,0,4.831,4.831,5.846,1,,5.685,5.685,60.994,1,The house is a brick structure.  It is a single family house.  The house appears to have two floors and an attic.  The house has two chimneys.,,,,,,,,,,,,,26.384,51.343,53.737,5,3.374,58.491,69.965,3,This house has two stories and an attic.  It has two chimneys.  It appears to be made of brick.  The house is a single family home.,0,0,8.396,0,,236,2575821271,
2017-12-22 20:35:11,2017-12-22 20:41:36,IP Address,73.217.1.29,100,385,True,2017-12-22 20:41:37,R_3HBlxkRtwmxPEqv,,,,,39.900405883789,-104.9428024292,anonymous,EN,Yes,Yes,Yes,13.294,14.475,15.663,2,Definitely not,No,0,0,2.808,0,12.165,12.165,13.359,1,,10.783,67.581,106.738,5,"This house is built in the style of the early twentieth century. The colors juxtapose a warm and rich red with a more calming gray in the brick color. The house has two stories, but also an attic with windows. Two large bay windows flank the door, one on each side, and open it to the outside light.",,,,,,,,,,,,,0,0,106.349,0,2.638,97.41,116.856,6,"This house has a more dark and almost gothic look to it. Windows plaster the front, occupying a significant portion of the overall surface. The fence that surrounds it almost seems to keep things in, rather than keep things out. The red brick that outlines the windows gives the house a little color in an otherwise dull and dark image.",1.942,1.942,5.285,1,N/A,385,571792032,
2017-12-22 20:21:09,2017-12-22 20:41:58,IP Address,71.90.96.79,100,1248,True,2017-12-22 20:41:58,R_31ASzabHbPnfBDH,,,,,42.682800292969,-89.018699645996,anonymous,EN,Yes,Yes,Yes,36.942,96.111,105.43,5,Definitely not,No,0,0,49.637,0,18.517,25.01,33.081,3,,6.759,205.844,208.465,2,it is a three story house.  It has two bay windows.  It is a brick and stone house.  It was probably build before the twentieth century. It seems to be adjacent to a street.,,,,,,,,,28.332,28.332,469.392,1,,,,,33.417,33.417,272.709,1,It is a three story house.  it is made of brick.  It was possibly built before the twentieth century.  It does not appear to have a lot of land.  The colors are a little drab and the building looks somewhat uninteresting.  The trees and shrubbery push the building to the back and prevent it from standing out.  There is some landscaping but it is difficult to see and does not appear to be that remarkable.,24.198,24.198,26.441,1,,1248,1136358352,
2017-12-22 20:31:19,2017-12-22 20:42:12,IP Address,173.20.149.186,100,652,True,2017-12-22 20:42:12,R_A5RkLN7WzGzMMuJ,,,,,41.641906738281,-91.461700439453,anonymous,EN,Yes,Yes,Yes,25.338,28.359,29.53,2,Definitely not,No,0,0,10.294,0,14,14,16.49,1,,7.849,7.849,85.615,1,The house is made of brick. The house has several levels. The house has a front door. The house is large.,,,,,0,0,385.504,0,,,,,,,,,4.31,4.31,100.02,1,This house is a Georgian Style home. This house is made of brick. This house has a front entrance door. This home has formal classical details.,0,0,7.339,0,,652,1550846523,
